"","REVENUE","MOU","RECCHRGE","DIRECTAS","OVERAGE","ROAM","CHANGEM","CHANGER","DROPVCE","BLCKVCE","UNANSVCE","CUSTCARE","THREEWAY","MOUREC","OUTCALLS","INCALLS","PEAKVCE","OPEAKVCE","DROPBLK","CALLFWDV","CALLWAIT","CHURN","MONTHS","UNIQSUBS","ACTVSUBS","PHONES","MODELS","EQPDAYS","AGE1","AGE2","CHILDREN","CREDITA","CREDITAA","CREDITB","CREDITC","CREDITDE","CREDITGY","CREDITZ","PRIZMRUR","PRIZMUB","PRIZMTWN","REFURB","WEBCAP","TRUCK","RV","OCCPROF","OCCCLER","OCCCRFT","OCCSTUD","OCCHMKR","OCCRET","OCCSELF","OWNRENT","MARRYUN","MARRYYES","MARRYNO","MAILORD","MAILRES","MAILFLAG","TRAVEL","PCOWN","CREDITCD","RETCALLS","RETACCPT","NEWCELLY","NEWCELLN","REFER","INCMISS","INCOME","MCYCLE","CREDITAD","SETPRCM","SETPRC","RETCALL","CALIBRAT","CHURNDEP"
"AGE2",-0.121558605149314,-0.153741478923791,-0.109144477865395,-0.0781874890392694,-0.0835493931613761,-0.0155949678828319,0.00973292068797434,0.013572677903964,-0.125840778398028,-0.0333737301247942,-0.118582357592614,-0.111314706086822,-0.0663227313705249,-0.138818263802306,-0.131198784592618,-0.102554058765405,-0.111936958156912,-0.135979347460414,-0.104857370637808,-0.00734959717255327,-0.0782962463992896,-0.0190378496924284,0.0861384906241798,0.0747435410125389,0.103075135109374,-0.0331822828397669,-0.0342587269543582,0.100222470042858,0.67920073324906,1,0.39417907286161,0.107562156386247,0.105632841388752,-0.0340148691519121,-0.0636936124403186,-0.107022433930257,-0.0230419041369698,-0.0998116922219426,0.0641085104079242,0.0941770225045275,0.0934633926010258,-0.00896424083858066,-0.0546102353582096,0.340953321228322,0.205428011011231,0.281943486242798,0.0445560828128692,0.101265825087234,0.0150748743724311,0.00121640271919789,0.139569814089379,0.0648692787809326,-0.523060576543131,-0.443114447509564,0.604538105953367,-0.174424995875988,0.533615634970205,0.541031433892756,0.0777053538324107,0.171797934912136,0.342308665541807,0.493716090710298,-0.0160613000719458,-0.0119889408114753,-0.00242590690165989,0.00894827224192871,-0.00926354610646528,-0.47608250427206,0.470170286875924,0.0738383000095368,0.00539874954611639,0.0340835227463482,-0.0526527208894401,-0.0158005931690399,-0.00628633712990866,NA
"CHILDREN",-0.0554169813490597,-0.0642440045530207,-0.0570046700731396,-0.0306311093791076,-0.0309541884727165,0.00679527520741154,0.0021376474170981,0.0077918678456043,-0.0463457843267827,0.00615951391193447,-0.02904375175777,-0.0550322174686783,-0.0307726448450431,-0.0565324920530836,-0.0509985276533193,-0.0276082815167473,-0.02723145204933,-0.039386243526856,-0.0284270089884079,-0.00495646995700669,-0.0122477241090544,0.00518294880313269,0.0250575889336019,0.0828435033658795,0.0983003029166739,-0.0166584062431101,-0.0166023312292451,0.0276997804162719,0.338084562628001,0.39417907286161,1,0.0519333643018693,0.0453578045774243,-0.00720099985860532,-0.0316315368703885,-0.0489336898750734,-0.0326750526650154,-0.0388233219248476,0.0361719786160591,0.0770402495048015,0.0810245693761132,0.00215552973689831,-0.0266458953364707,0.254454337764436,0.149069562530424,0.255146521852233,0.0636301635400221,0.098097273225246,0.0142440966050538,0.037323483780724,-0.00107196208316852,0.0739311579863366,-0.352795831137438,-0.31443938034294,0.410951623589958,-0.103711868926734,0.379562405391383,0.382488546462188,0.0302571552860428,0.111207143348414,0.314314174944286,0.324584324358949,-0.00945369880186199,-0.00848763539836906,-0.00296869560393674,0.0038996316304646,-0.0116198743556907,-0.321036362991884,0.319259494410829,0.0550983970037306,-0.0114308816804765,0.0120690045241259,-0.0216383021952311,-0.00998068415065478,0.00512839725437021,NA
"CREDITA",-0.0768781088197478,-0.118122680613568,-0.104632904399869,-0.0303955531616493,-0.0526358154228504,-0.00986701952729032,0.00607977328003787,0.0106270760070868,-0.0913520781869012,-0.0743178239434351,-0.111194639992682,-0.138352924198411,-0.0849404443053169,-0.0972897564561977,-0.0837565408829042,-0.0702016927324038,-0.0641470344025929,-0.134895921116898,-0.104857974143005,-0.00283839069663008,-0.0741559693253913,0.0209744622745634,0.502016702907699,0.17491017840637,0.130486778064984,0.129403398669818,0.14469919140977,0.262251833059066,0.126804814692038,0.107562156386247,0.0519333643018693,1,-0.344604674387574,-0.199167784037052,-0.153267922610832,-0.172324049059766,-0.0683202523949918,-0.0932332387687542,-0.021331183163203,0.0685055352895395,0.00911285146144221,0.006081796006787,-0.178239390612071,0.0738815299865778,0.0607978339281178,0.0867348072686889,0.00512758099887388,-0.00490963093745669,0.00730042509494372,0.000297959452080913,0.0161121455275151,0.0331867438481813,-0.127366336953389,-0.102057954669367,0.11976330051878,-0.018512001435626,0.106563735071457,0.110913007783594,0.0358210452269859,0.0589636273771167,0.0903927753060315,0.122286943722388,0.0174296295037454,0.0155959285301629,0.0629859181786937,0.135340389231311,-0.0263043512646502,-0.10592093538323,0.155701484611346,0.0192003570970104,0.110398631004925,-0.117262632822088,-0.0335166901441212,0.0161231834014444,0.0118084297592813,NA
"CREDITAA",-0.125693655153107,-0.133695317615094,-0.0696909843224602,-0.0899194093462465,-0.0909494824793763,-0.0150502156947773,0.0144362987582323,0.0196767686737969,-0.137366140157253,-0.0721540574681816,-0.170726864807082,-0.154207182397974,-0.0740601485747678,-0.154127979305431,-0.128524062665765,-0.122329068703439,-0.165553671891726,-0.162188049955555,-0.132786413918198,-0.00914993792031053,-0.129025480177776,0.0210296119703149,-0.258142123820471,0.0159361016381836,0.0649409093244093,-0.206541789670978,-0.212529661071772,-0.00593546779734963,0.111733126875098,0.105632841388752,0.0453578045774243,-0.344604674387574,1,-0.340721996540706,-0.262199797271903,-0.294799655132473,-0.116877400191669,-0.159496755014036,0.0177616862886484,0.0263810011349311,0.0584429979166734,-0.0462215080846121,0.081640798683273,0.0348027694458409,0.0307649954434833,0.102307122408085,0.000726249887239845,0.00462582659168955,0.0136016600166748,-0.00107975467834149,0.0357261097715032,0.00178195462866467,-0.109532319373861,-0.0836574707867768,0.116987542026019,-0.0361053106334805,0.111265472494151,0.111806100800773,0.0384367873596229,0.0506153461873146,0.0959250774030863,0.10471041976797,-0.0293122423227095,-0.021446081095878,-0.0528000782060249,-0.0749196588247773,0.0167549763248041,-0.0867693797958578,0.134453000480279,0.0147791005461728,-0.0830539092595041,0.189771209920873,-0.0774406877594887,-0.0295364411361181,0.0146130101485442,NA
"CREDITB",0.0384662723110565,0.0423166746807099,0.0188833853716046,0.0215582693526748,0.0349528325511178,0.00588929747143049,0.00874670155399171,0.0062098824983252,0.0287416208450621,0.0220620616560754,0.0348575748706582,-0.0068632846267881,0.00642920492025907,0.0441283122977545,0.0572072964780223,0.0643365513810252,0.0421374614302942,0.0418538024488255,0.0308953259666266,0.00425278650071923,0.0329569425025975,0.0190997782802171,0.00634534506205787,0.0920639269828328,0.0786365061396145,0.0363697085439655,0.0358226702587554,-0.0327662376080276,-0.027128894744698,-0.0340148691519121,-0.00720099985860532,-0.199167784037052,-0.340721996540706,1,-0.151541045374434,-0.170382465507668,-0.0675504847447477,-0.0921827752734387,0.00550733479375129,-0.0207723672603779,-0.0155814968056278,0.0107431888810185,0.00590120858833863,-0.000228279068015773,-0.00363377030526352,-0.0424394978175895,0.00339899626601155,0.00526275023892001,-0.00591834840569316,0.00483943942350346,-0.0151190998566406,-0.000129956618076434,0.0100914714766101,0.0113052313811877,-0.0439845985319822,0.0362198038039556,-0.0315269254769895,-0.0314954761074385,-0.01894394918526,-0.0187435325796748,-0.0376371752251609,-0.00192621653544316,0.0109682226660657,0.00739506333085243,-0.00637919891867783,0.00832204693170401,0.00229680035784125,0.000498376240075284,-0.0354560760600505,-0.00108267486283766,0.0141322078092032,-0.029721330165341,0.019654286855452,0.011553346305195,0.0102564347526095,NA
"CREDITC",0.0660180711032568,0.0788961397930513,0.0590548140962308,0.0403141516924927,0.0466914106612766,0.00896058286616856,-0.00336212810338371,-0.0105858864550205,0.0686869571523441,0.0562406110739863,0.0875025122673138,0.0906798578230746,0.0524607016844067,0.0766035883134655,0.0565706282504427,0.0439126980923922,0.0713330551108019,0.093438109721826,0.0787461620305994,0.0046232795452067,0.0679570651035041,-0.0190017887359497,-0.0534888041971145,-0.132803366600085,-0.134810533626466,0.0266130862141045,0.0259303142576274,-0.0718564041235391,-0.0645085200250257,-0.0636936124403186,-0.0316315368703885,-0.153267922610832,-0.262199797271903,-0.151541045374434,1,-0.131116418571057,-0.0519829174092539,-0.0709384930648861,0.00642070623225803,-0.0325922267588434,-0.0157024562820714,0.0172735215092495,0.0172685162484848,-0.028213144851352,-0.0290659308900945,-0.0667030709384631,5.77711317425606e-05,0.00978375899210152,-0.00275407423780466,-0.0044282301786049,-0.0175783549918961,-0.0112403190050033,0.0543543436812405,0.0398858233100801,-0.0779998766539423,0.0419339137059727,-0.0672127671305499,-0.0677817295441999,-0.0250780957561662,-0.0352988344340724,-0.0576440316677249,-0.0520473979217707,0.00456892454491326,0.00229347441313121,-0.0104541271545891,-0.0240631232694823,0.00200702350396646,0.0334053639449813,-0.0822008673188966,-0.0111217568599196,-0.00705250665454692,-0.0246594666951405,0.0239142516894665,0.00494183061976677,-0.0101615973688006,NA
"CREDITDE",0.130552058620332,0.153528008986052,0.119851028933051,0.109965397266039,0.0824491268894337,0.019952166920585,-0.0245844013662448,-0.0283189464209324,0.142067238244567,0.0910929004391281,0.185293128525916,0.231736416142583,0.10715505770789,0.151822548289376,0.116552833003386,0.0917922209655681,0.155252809406047,0.175646695211649,0.146942330039405,0.00892401694295233,0.136824762528731,-0.0560605669334382,-0.123676946966849,-0.147401298323271,-0.148296635056713,0.0551994002394769,0.050100867117403,-0.136247379841828,-0.120521680963892,-0.107022433930257,-0.0489336898750734,-0.172324049059766,-0.294799655132473,-0.170382465507668,-0.131116418571057,1,-0.0584460639728727,-0.0797584266225012,3.9750631832977e-05,-0.0400090671141603,-0.0325132855822399,0.0244699412696677,0.0438987461725771,-0.0669511013355697,-0.0548524228282524,-0.0840488232692436,-0.000324519504518059,-0.0021268195014287,-0.0160709101879358,0.000916006283167094,-0.0209146862977693,-0.018364752722713,0.127217600297796,0.0942666374401616,-0.104749483447084,0.0105683498739169,-0.109590793745527,-0.112393206773679,-0.0369018997003475,-0.0565094617195934,-0.0916137455463857,-0.126359128559018,-0.0015878341607268,0.00191671488601428,0.00157962423700768,-0.0267422775864482,-2.78367857305044e-05,0.10119491428531,-0.145051036513001,-0.0196504374484758,-0.0072084936672033,-0.0545886197047178,0.0678846876913429,-0.00200914928436442,-0.0350345299071683,NA
"CREDITGY",0.025935073466106,0.0157222742835595,0.00872642930410311,0.0169355332008443,0.0180930142784819,-0.00250569752386326,-0.000452237351886266,-0.00100439808951996,0.0164086676687884,0.00972803208416915,0.016968254770749,0.012965379864538,0.00905396738955348,0.0182208058907684,0.0173425944250834,0.0174481519097783,0.0268258710301134,0.0127957392999912,0.0166610191225776,-0.00101646831427533,0.0114551179652974,-0.00265427065121868,0.048278760348052,0.0168620367841839,0.00743144812338746,0.0517596989858323,0.0474201038859407,-0.0105879072507767,-0.0229058620769703,-0.0230419041369698,-0.0326750526650154,-0.0683202523949918,-0.116877400191669,-0.0675504847447477,-0.0519829174092539,-0.0584460639728727,1,-0.0316213312489358,-0.00568761746691145,-0.010874601191852,-0.0167150003928855,0.00446704754490192,-0.00403148378208932,-0.0206702478603567,-0.0165044950702335,-0.0328991771927841,-0.00018351530805809,-0.013775332570849,0.00416442934121278,-0.000123062518776398,-0.0137251311155612,-0.00335531167049926,0.0666883893868093,0.0532448821908485,-0.0459527813017356,-0.00872826173400209,-0.049100298322047,-0.0503433368432835,-0.012057883249171,-0.0197089450307372,-0.0300226533482854,-0.0613474933807897,0.00986472882776469,0.001451295850008,0.0231490228973853,0.0171582896757611,-0.00450281116830714,0.0697157917615309,-0.0627822695448605,-0.00710314878182702,0.0144974770227446,-0.0455357013343445,0.0198700450172176,0.010560612417281,-0.0034101819378468,NA
"CREDITZ",0.0373545095002845,0.0762115917778983,0.0315678955930317,-0.0243490554956457,0.0305112456236225,-0.00136406711143545,-0.0158954880839003,-0.014632652234809,0.0945941483955787,0.0266531153911612,0.0994035560569665,0.108024261773869,0.059627432156127,0.0878403951355384,0.0666839170765404,0.0739232177824566,0.0529899139437608,0.120338693589487,0.0809826473019415,-0.00173485203948422,0.0478868015088223,-0.000550145409902057,-0.0734957860533826,-0.0991342907967362,-0.098036903484636,0.0182416628078585,0.0179489360870851,-0.0693555748681881,-0.139693558488958,-0.0998116922219426,-0.0388233219248476,-0.0932332387687542,-0.159496755014036,-0.0921827752734387,-0.0709384930648861,-0.0797584266225012,-0.0316213312489358,1,-0.0189998855741447,-0.0284214024181638,-0.0386118951416181,0.00972382884566816,0.0280701783325834,-0.0513181663774168,-0.032772161970805,-0.0636068455856217,-0.0171151126188474,-0.0129688857132325,-0.00754623593889301,-0.0015963915536517,-0.0163419535765447,-0.0157078651260105,0.138761550021726,0.11389456143897,-0.096413011711238,-0.020765174219471,-0.087045092437758,-0.0900624321954144,-0.015632142258427,-0.0345997762545216,-0.0672789378864622,-0.141714250920242,0.00626590300239132,0.00116890617270104,0.0179011211995787,-0.0185797448331036,0.00475544419417983,0.134814802149828,-0.135328103711871,-0.0144450602469408,-0.0198371999099183,-0.0213914632267791,0.0484860679199705,0.00778652691024019,0.00033069427127055,NA
"PRIZMRUR",-0.012660041095409,-0.034548006390217,-0.00839290445670881,-0.0209703403897929,-0.0154083890736489,0.0632346872582437,-0.00359082079379381,0.000915005207052661,-0.0337874362399765,0.0478824406360025,-0.0110032533353464,-0.0138032629687585,-0.0358238973694932,-0.0416799833125602,-0.0412378106827217,-0.0327360789246611,-0.0340247993023702,-0.0509799957979532,-0.000835205572998072,0.00702760870642585,-0.0220790763317361,0.013537560987416,-0.0396676910471638,0.00140608730956045,0.0046803546994362,-0.0397351625130842,-0.039950907866144,-0.00177713386447886,0.0546563456798708,0.0641085104079242,0.0361719786160591,-0.021331183163203,0.0177616862886484,0.00550733479375129,0.00642070623225803,3.9750631832977e-05,-0.00568761746691145,-0.0189998855741447,1,-0.153994976437262,-0.0934795039228727,-0.00924957014332236,-0.00854283776838629,0.0991607933301608,0.0404978013861709,0.00333256548269447,-0.00237020724482675,0.0402664759427507,-0.000522185618979616,0.00624723431174347,0.0147808888571673,0.00474323555857995,-0.0339066119135818,-0.0418272512969565,0.0663000916074221,-0.0267376593693856,0.0399985760853934,0.0377988194075683,0.00172311715720917,-0.0158767108234054,0.0188678810067399,0.0187048092596513,-0.00529723378563719,-0.00269532095802541,-0.0154674012297155,-0.00644358229804645,-0.00874932407606223,-0.0453539642144593,-0.00270833114990337,0.0426023404163061,-0.0155486874721335,0.0385489862634488,-0.0330626699488384,-0.00343780395041563,0.0109499765703266,NA
"PRIZMUB",-0.029344694390167,-0.0378761827002501,-0.0268467565091696,0.00282400647213579,-0.0172190112708876,-0.0285715819548683,0.00214307893850717,0.00688084341797787,-0.0394248113323375,-0.0245881420897333,-0.0524687544641978,-0.0568235963430979,-0.0343514658684937,-0.0258198576055423,-0.030565696099401,-0.0306049521958741,-0.0191926459566891,-0.044860064864376,-0.0407581420314618,-0.00629209327759369,0.00998039793700686,-0.00988377396267256,0.0673081483696604,0.034078913646516,0.0400276628806726,-0.00323714711109539,-0.000358808248776245,0.0575059238707136,0.0916959752039804,0.0941770225045275,0.0770402495048015,0.0685055352895395,0.0263810011349311,-0.0207723672603779,-0.0325922267588434,-0.0400090671141603,-0.010874601191852,-0.0284214024181638,-0.153994976437262,1,-0.287122355023163,0.00051285532581194,-0.0234809803853278,0.0309042749210103,0.034049150837067,0.0737827900189171,0.00654031126333664,-0.00200154289096076,-0.00547972023647717,-0.00426360844098958,-0.0025374324197953,0.0068680519511608,-0.119100470945917,-0.0720687425327784,0.0973652879373406,-0.0273035151876516,0.0844949221866864,0.0872952055949561,0.0245803556434166,0.0377634787709898,0.0778793704276173,0.100651260442632,-0.0067669996049233,-0.00250884597615615,-0.00388042825288722,0.008357183083209,-0.00188648061354198,-0.0804084380793865,0.159941721913348,-0.00130364115776585,0.00154049773848266,0.00155658778516898,-0.017077186584351,-0.00772238530876501,-0.00555828614795101,NA
"PRIZMTWN",-0.036533368877,-0.0529822717537471,-0.0215106755157252,-0.0244179789338849,-0.029207241083079,0.0402652649955649,-0.00040065436652608,0.00320805708716175,-0.0685368309313384,0.0358254706683613,-0.044640949045496,-0.0328916420873194,-0.0494871484601018,-0.0619897289455963,-0.0686980499332233,-0.0602867896209545,-0.0581639469501119,-0.077931425272493,-0.0284700917269257,0.00381230079359383,-0.0381595157887143,0.0102207672454749,-0.0303603065741443,0.0303618587919494,0.0385099971311278,-0.0512259075212663,-0.0518327583584938,0.0208775440872316,0.0709517570337276,0.0934633926010258,0.0810245693761132,0.00911285146144221,0.0584429979166734,-0.0155814968056278,-0.0157024562820714,-0.0325132855822399,-0.0167150003928855,-0.0386118951416181,-0.0934795039228727,-0.287122355023163,1,-0.0211563023984531,-0.00803800492300041,0.0907168832984666,0.0544629393781039,0.0620705026693116,-0.00211869537578225,0.0159720893281533,-0.00632588349446749,0.00618154507456011,0.0155519834959668,0.0128478050837053,-0.0738258707735279,-0.0582510707422953,0.112398474008973,-0.0595557727336272,0.0911156978408635,0.0891500387392424,0.0089737060172832,0.0169818929000378,0.0676250191119843,0.0513748141618373,-0.0123498640119967,-0.00530052584281528,-0.0226322409014362,0.00533081309859536,0.000783540120742904,-0.0586661745110954,0.084563339908434,0.034398945743616,-0.0150548446845736,0.0476253398227184,-0.0398105761253241,-0.0128579410945976,0.00280039473128922,NA
"REFURB",0.0575826130732146,0.0759529600337337,0.02939746653222,0.041950194697513,0.0397875484811445,0.000819216892530567,5.98427882369718e-05,-0.00396726767221107,0.0692774161420408,0.0650550590498538,0.0834208462220701,0.0608059766027152,0.0329888558113123,0.0779490521345047,0.0730077699154371,0.0642386525105477,0.094417925038192,0.0861203667532834,0.0824608516807699,4.06531739337166e-05,0.078721489872152,0.0298670926747743,0.0506229309762672,0.0172371685619896,0.00575457287868769,0.292076982207223,0.318813439376154,-0.159615415742856,-0.0112474769358917,-0.00896424083858066,0.00215552973689831,0.006081796006787,-0.0462215080846121,0.0107431888810185,0.0172735215092495,0.0244699412696677,0.00446704754490192,0.00972382884566816,-0.00924957014332236,0.00051285532581194,-0.0211563023984531,1,-0.0452404444223018,-0.00405782160424797,-0.00838870702112097,-0.00845432933552679,-0.000853621243730555,0.00238916990985335,-0.00754753054410133,0.00269981951525121,-0.00779027569216382,0.000954894469839597,0.00816482980546226,0.00784703995227693,-0.0145213571174405,0.00733323666847845,-0.0106813180731871,-0.0116011186055838,-0.0122538093865286,-0.00980102521713612,-0.0174622618247827,-0.00854726389102485,0.0737873275676225,0.081310547619701,0.030792373324699,0.035290960818328,0.0153224581986684,0.00589964350511752,-0.022606077452864,0.00265454937402982,0.037979590026719,-0.323069140027696,0.292073165228329,0.0717674494054088,0.0167457316920399,NA
"WEBCAP",0.11965911761527,0.156362313165061,0.147434593272146,0.0649067215193925,0.0612597104006497,0.0434982575691345,0.000262372378013599,-0.00561213930469164,0.110895075292665,0.0577183141661506,0.107360586517753,0.0820724577249718,0.0892785076356268,0.132113049921264,0.124411791634744,0.115857737770742,0.116418196950535,0.134106895028499,0.106678963624147,0.00614474506951015,0.0969818989967282,-0.0618861393772143,-0.24336266913822,-0.0109585601269626,6.3328476543056e-05,0.108039730205986,0.125712244610519,-0.362367115017188,-0.0712229433140541,-0.0546102353582096,-0.0266458953364707,-0.178239390612071,0.081640798683273,0.00590120858833863,0.0172685162484848,0.0438987461725771,-0.00403148378208932,0.0280701783325834,-0.00854283776838629,-0.0234809803853278,-0.00803800492300041,-0.0452404444223018,1,-0.0314623764087313,-0.00997084032861876,-0.0287374863256629,-0.0161010820309462,0.000190635400478229,0.0056389853093752,-0.00528011310593988,-0.0205815107886979,-0.00748997377101072,0.0607366751590228,0.051970135574978,-0.0566474000741469,0.00460059372604149,-0.0495946491659983,-0.0498442628961612,-0.0125496970919053,-0.00654874631283863,-0.0244199660794744,-0.0572105032779229,-0.0121179866031454,-0.0024443474143027,-0.0312754641295119,-0.0396819880850108,0.0252183179690123,0.0551111226307223,-0.0507749603391388,-0.00168559036789949,-0.0276135694914908,-0.112975650458772,0.154103340721052,-0.0120541320224582,-0.0303133600516481,NA
"TRUCK",-0.0484839134168936,-0.0620575198865192,-0.0417266213959551,-0.0482743790632964,-0.0376899109435224,0.0120675564351199,0.0073566512019888,0.012518426068305,-0.0857153516547927,0.010932485000509,-0.0404296497786638,-0.0614121512901075,-0.0803466355572654,-0.0488503668575407,-0.0603580111495639,-0.0204743789050196,-0.0299420314565085,-0.0582355097198309,-0.060659050223589,-0.00163397434666301,-0.0173687876182293,0.000851154002783781,0.0592127457857869,0.0603416250962973,0.0723224550492991,-0.000318876391309492,-0.000825659231346786,0.0449558184679716,0.298768333026454,0.340953321228322,0.254454337764436,0.0738815299865778,0.0348027694458409,-0.000228279068015773,-0.028213144851352,-0.0669511013355697,-0.0206702478603567,-0.0513181663774168,0.0991607933301608,0.0309042749210103,0.0907168832984666,-0.00405782160424797,-0.0314623764087313,1,0.61942061638822,0.135655523672847,0.0167858046647562,0.0680227419427421,0.0030296323956406,0.00261571049675044,0.0377105664111159,0.0381149375431851,-0.276757398856404,-0.251285163881533,0.307679583082828,-0.0598186640692155,0.258165337451952,0.258164638525067,0.029151839352359,0.0440898713934168,0.17249011587723,0.258129677357584,-0.00879808822166366,-0.00696831724605183,0.0120396695331494,0.0310050143031044,0.00168900941600162,-0.276967614296989,0.242008705133,0.160664408380767,0.00383859398143712,0.00195280586757305,-0.0248717197801587,-0.00809619535022925,0.000540938084485584,NA
"RV",-0.018177382549743,-0.0341383381780317,-0.0207450539951262,-0.0134612904321591,-0.0149148070144786,0.0113450933488764,0.00683720775645165,0.0081626211153806,-0.050457603076116,-0.00163763129050471,-0.0348106882359114,-0.0496907775639705,-0.0483871539502658,-0.025325206681866,-0.0255274694549741,-0.00647291151683544,-0.015864671002308,-0.0354782855505198,-0.040228990896336,-0.00265613833253594,0.000892014312897297,0.00131200479570771,0.0456212963629465,0.0507652723061209,0.053163997278312,0.003361388826791,0.00540251178126241,0.0293848827739636,0.183006238936871,0.205428011011231,0.149069562530424,0.0607978339281178,0.0307649954434833,-0.00363377030526352,-0.0290659308900945,-0.0548524228282524,-0.0165044950702335,-0.032772161970805,0.0404978013861709,0.034049150837067,0.0544629393781039,-0.00838870702112097,-0.00997084032861876,0.61942061638822,1,0.1000339334405,0.00414990323554206,0.0164052873739995,0.00791451470526721,-0.000173493784126572,0.012187373785092,0.0308066130206637,-0.177259935781955,-0.158229840099659,0.193173399672377,-0.0370360441657589,0.163821703304809,0.164572217753367,0.0224182914776436,0.0432545859939832,0.110896756839851,0.165957310065312,-0.00562678649159088,-0.00159064731054053,0.00912980271828494,0.027183043034366,0.00614327749388736,-0.171559450367416,0.187226924206388,0.101245713819327,0.00127917606842795,-0.00303736867654065,-0.0047616703520982,-0.00492839215323495,0.00176708311462356,NA
"OCCPROF",-0.0816210552686941,-0.105060116712019,-0.0669665447146072,-0.0442482285549477,-0.062935335772586,-0.00866013859237929,0.0122518804020421,0.019425374906627,-0.0953951828095235,-0.0472202622342275,-0.105206712635156,-0.0956381002041942,-0.0545772897740204,-0.101521783777975,-0.0936108270175648,-0.0855671708246407,-0.0867298707756933,-0.113266693718364,-0.0903631935456982,-0.0063798593321027,-0.0684919718795303,-0.00670078547518518,0.0610325271649894,0.056275374486351,0.0765578469974841,-0.0323852958684018,-0.0323405877742942,0.0779460019269674,0.305285159631664,0.281943486242798,0.255146521852233,0.0867348072686889,0.102307122408085,-0.0424394978175895,-0.0667030709384631,-0.0840488232692436,-0.0328991771927841,-0.0636068455856217,0.00333256548269447,0.0737827900189171,0.0620705026693116,-0.00845432933552679,-0.0287374863256629,0.135655523672847,0.1000339334405,1,-0.0656396270998452,-0.0801903879514592,-0.0400775145647872,-0.0258029148986993,-0.0556753050287979,-0.0618236647435733,-0.302104380949576,-0.290900480799376,0.305526052732065,-0.0128982200864367,0.342078478088598,0.35080779667495,0.0439096720687645,0.251405491614159,0.35147105934841,0.278751539347832,-0.016270889109466,-0.0111218310692328,-0.00111112899519737,0.0172247354147404,-0.00144441618054042,-0.263489975750209,0.303420284290501,0.0334405777638934,0.00338526407811535,0.0295057131864008,-0.034793120131043,-0.0164847542554542,-0.00104505958646057,NA
"OCCCLER",-0.0183384566865613,-0.0188179517220504,-0.0187262039645397,-0.0122990551323293,-0.00749025726278057,-0.0087483811903282,0.00169644735096506,-0.00283210977909212,-0.0106438694593361,-0.0087265044890512,-0.0134847536995472,-0.00636073429509734,-0.00309061649489875,-0.0191115583741671,-0.01462177582261,-0.012635256382673,-0.0110207850113843,-0.0122240483920859,-0.0113041558708033,-0.00128629596928199,-0.0113880738566883,0.00279694246201108,0.0150761494230693,-0.00553060239508098,-0.00190050983706153,-0.000348090546223829,-0.00154202542664296,0.0141197459048548,0.0799641839836592,0.0445560828128692,0.0636301635400221,0.00512758099887388,0.000726249887239845,0.00339899626601155,5.77711317425606e-05,-0.000324519504518059,-0.00018351530805809,-0.0171151126188474,-0.00237020724482675,0.00654031126333664,-0.00211869537578225,-0.000853621243730555,-0.0161010820309462,0.0167858046647562,0.00414990323554206,-0.0656396270998452,1,-0.0250048687235517,-0.0124969215894721,-0.00804583337491151,-0.0173606055407973,-0.01927777954956,-0.0891151212896258,-0.0813740175625363,0.049274419948205,0.0366487176114471,0.0748300419604885,0.0777778013201604,-0.00213833017331166,0.0164277152022852,0.0487700917261457,0.0830688685880928,-0.000356198372934209,-0.00179723510961384,0.00128651863357622,-0.00341610983094879,-0.00327226373095955,-0.0811708936649321,0.0405397244602533,0.00681882936554263,-0.00207650823181894,0.000348453325529979,-0.00539245827831378,-0.00304440073806339,-0.000260256939197089,NA
"OCCCRFT",-0.0161710977966754,-0.0212094874478249,-0.0128320353572405,-0.0250650904206969,-0.0118996634250972,-0.00320822214979468,-0.00112840120980921,0.000804467393587919,-0.0174998376249796,0.0117072346015017,-0.00372749506355464,0.000872510640386269,0.0037998694299704,-0.0143621714869573,-0.0210501878041911,-0.0144809158111567,-0.0150768273779958,-0.00887488967482493,-0.00269633275866456,-0.000137510726950512,-0.00870141899748611,-0.00528513268115768,-0.00522270345928866,-0.00756178239802307,-0.000421189299420708,-0.00941976068509658,-0.00733218707110823,-0.000191009793199088,0.109217068795372,0.101265825087234,0.098097273225246,-0.00490963093745669,0.00462582659168955,0.00526275023892001,0.00978375899210152,-0.0021268195014287,-0.013775332570849,-0.0129688857132325,0.0402664759427507,-0.00200154289096076,0.0159720893281533,0.00238916990985335,0.000190635400478229,0.0680227419427421,0.0164052873739995,-0.0801903879514592,-0.0250048687235517,1,-0.0152671950578631,-0.00982940531861239,-0.0212090433004923,-0.0235512096765944,-0.107157550971123,-0.100708337463635,0.0979816305424321,0.00419989065026684,0.0957906885567791,0.0975332791939897,-0.00233528650948578,0.00782288314342006,0.0543522918209327,0.0978226510033175,-0.00198776831621306,-0.00512359162042868,-0.00595970183996494,-0.00582697702458347,0.00140075894941982,-0.0999059540980687,0.0452943675763124,0.0278484512261887,-0.00552392164536843,0.00584892898967489,-0.00596840317865938,-0.000766765725493621,-0.00329512114815924,NA
